Date,Workout Name,Exercise Name,Set Order,kg,Reps,km,Seconds,Notes
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Squat",0,57.5,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Squat",1,65.0,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Squat",2,72.5,6,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Power Clean",0,40.0,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Power Clean",1,42.5,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Power Clean",2,45.0,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Power Clean",3,47.5,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Bent Over Row",0,40.0,10,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Bent Over Row",1,50.0,8,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Bent Over Row",2,52.5,8,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Bent Over Row",3,55.0,8,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Bent Over Row",4,57.5,5,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","KB Windmill",0,12.0,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","KB Windmill",1,12.0,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","KB Windmill",2,12.0,3,0.0,0,""
2017-10-30 19:20:49,"5/3/1 KB D1 W2","Plank Tabata",0,0.0,8,0.0,0,""
